x1,x2,y
0.4828531894332334,0.4580479195398006,0
0.11223179200766842,0.3367087761972184,1
0.9122012032139094,0.3375135069043538,0
0.29562516553792095,0.03602950016762618,0
0.9680094215172336,0.5299099357065866,0
0.049594655578446,0.5081678680347302,1
0.910118647214485,0.4943592035148364,0
0.7718542498880282,0.45540016983387077,0
0.28039739073245473,0.534815752673403,1
0.25538873491807856,0.6355910387973889,1
0.9401589302887766,0.3942096986303387,0
0.400688661882029,0.30965793175481426,0
0.1256687879446592,0.42379200677853923,1
0.15009759531051758,0.7563303713349747,1
0.5910078915653846,0.6554255476752588,0
0.44863137880540704,0.7142610067201405,1
0.9479217896429448,0.6830165521374397,0
0.11741856116467686,0.19435467184958677,1
0.28787116801007473,0.15067433459515123,0
0.018072691913053718,0.4866920395322686,1
0.5979624425475832,0.4175279466503472,0
0.7458277064618585,0.7598724765902822,0
0.5680373469162504,0.0003984805070319508,0
0.22441606111362622,0.24999628876208158,1
0.35485821030131937,0.826039880113567,1
0.7901814270094202,0.7101923209130621,0
0.8750506337929925,0.6601861140697782,0
0.7549205019530966,0.9608276625036657,0
0.25721430449251137,0.681310635703829,1
0.9245928604750673,0.4578393585493836,0
0.29634043856937686,0.6595802878888701,1
0.2577599902398978,0.041198375330041226,0
0.9996566792824632,0.0487009742276906,0
0.9326793085728577,0.8420676439446142,0
0.3907375239397053,0.08071201681210893,0
0.7289734726477358,0.620546180224925,0
0.22248434762876002,0.001781872077141311,0
0.5152735929161034,0.5006638461835314,0
0.3080478023604596,0.1660694469551316,0
0.5151909970275739,0.362162538521692,0
0.7597309558132037,0.28067821518549596,0
0.8213019532282924,0.6362215220278225,0
0.9678798742172676,0.20234888948652507,0
0.21345218523945564,0.45212883509746504,1
0.5689674331616591,0.7178077772577667,0
0.8221452523428678,0.6263030625235583,0
0.33419926127218336,0.718958332202401,1
0.7018515267726655,0.25737078259709134,0
0.9219743422285841,0.9409956848902445,0
0.9226502309983425,0.2129490884396038,0
0.2749621417550435,0.7328677320794167,1
0.020133953016045147,0.6224834799736865,1
0.5439080030784967,0.8229281964363702,0
0.6074519742984836,0.8293229274317911,0
0.5751148110053435,0.10795957502535014,0
0.6580317738182598,0.7889201982874448,0
0.15895356439010555,0.042586487840901244,1
0.8199725418393612,0.10340376241207694,0
0.14561057616298423,0.6032419173883601,1
0.28678233563245203,0.9800734746275189,1
0.5567434397824608,0.6735396803622319,0
0.7905220147856489,0.733057135076231,0
0.03567953384264122,0.2975030067538702,1
0.6766155662739128,0.06441499083697444,0
0.6368189130126308,0.6056747854494463,0
0.2973711687781646,0.807802987252069,1
0.5509038779186652,0.6816736425438926,0
0.018657918456838396,0.21591512563691517,1
0.5851925431867397,0.061543174099205955,0
0.5670101159897856,0.08821410720242795,0
0.04238193804867685,0.7575230449383636,1
0.7949694557066765,0.26060723851305545,0
0.8494765035043513,0.9214256037657618,0
0.6415993359344287,0.6568333198633132,0
0.9380094622603863,0.35201796661707896,0
0.35446726559791786,0.959785995426155,1
0.22872952554306802,0.0919849372494358,1
0.9003387315864372,0.9485551799657342,0
0.12982031409119887,0.717196150851605,1
0.33277437270590204,0.07567443300174048,0
0.061400373234102634,0.0875926302331751,1
0.9659671298422544,0.5322786605214821,0
0.7007682167846467,0.7820379177877319,0
0.3020336161192074,0.27471244598582345,1
0.5348010549563013,0.9944991592568414,1
0.23419878699125107,0.3801759803277418,1
0.9769472048138335,0.3711290657434464,0
0.34295977716091874,0.6430304558586526,1
0.05762064009273038,0.34419656482298866,1
0.6474561595828086,0.36922992434782553,0
0.3121059464456364,0.8644412862822616,1
0.7286910741941802,0.8651041000768708,0
0.6534611633859116,0.9693851171013815,0
0.35883783283532067,0.716057955919951,1
0.5945357949451155,0.7672748657777119,0
0.9445522618183598,0.6235397294483231,0
0.7591805399746059,0.44784389913273903,0
0.31769779327244585,0.6732183100358711,1
0.08234114370049794,0.9557296825854035,1
0.6552038721259519,0.3153706644055978,0
0.0703772058643265,0.3121399850619452,1
0.6932601847562987,0.5314752303086752,0
0.24037509576413407,0.6134309101849243,1
0.06580194082833524,0.022289268112008487,1
0.08441505489144974,0.053922683858641074,1
0.7222291401362777,0.9883022835517584,0
0.26701581867465185,0.3353993956766117,1
0.8028964093267017,0.9872971326738955,0
0.9960085639263663,0.9092372317036617,0
0.6804236862115303,0.8678105418634832,0
0.0632663554541898,0.19462997836634088,1
0.952677062894232,0.2870578113066713,0
0.528166789100624,0.1117527043841905,0
0.6397702251193274,0.6090829566778102,0
0.8154755253039525,0.3463151716493065,0
0.7196547306052763,0.14203642859885357,0
0.8360889792576742,0.1019107733268817,0
0.26459376736239715,0.5422317287289152,1
0.10197370969618869,0.14851498048145173,1
0.7821283950942182,0.6210753992761876,0
0.7529649792218693,0.9743859992409245,0
0.7619552199799576,0.2979245540647628,0
0.6352638498343197,0.766602563050371,0
0.6051242030137503,0.587930131769604,0
0.9719532723838,0.6796521677592001,0
0.06062532863586367,0.4830984784406478,1
0.9789218159939189,0.9877222835380791,0
0.18615606323044498,0.5877602381486501,1
0.7646770654144113,0.04760345590975734,0
0.34450296273432657,0.4429387569303538,1
0.966342356865375,0.46936058220171684,0
0.8556943897782473,0.5683869002393277,0
0.7052748970137348,0.8945336562969165,0
0.1290544016866011,0.8734977047866773,1
0.6060153981496801,0.7421143488522578,0
0.8761615200373845,0.2539185586468904,0
0.8098321061275868,0.6133182831339083,0
0.2031797623875684,0.33083027844553137,1
0.016535370464810906,0.34177230661159375,1
0.3115919970242712,0.47345358540996385,1
0.6503001220718169,0.13632179982177128,0
0.37743295761802054,0.6971916272283584,1
0.47015932384236947,0.4665975717924338,0
0.21261353666209903,0.15963708961413436,1
0.4244750476573673,0.03765461235022194,0
0.7852388805310907,0.11898014742645135,0
0.2258220683029304,0.0682173321610684,1
0.346634234575554,0.35236834100728587,0
0.3754043919244796,0.25566736003600254,0
0.5748734103164282,0.972666084585358,1
0.1846681509918464,0.4040989556261755,1
0.605173041905885,0.20748391236550212,0
0.7802135751292651,0.8868688711114437,0
0.900703831139722,0.4752238147894142,0
0.1621480924625731,0.2535364590103847,1
0.5921374570427584,0.04029454386427933,0
0.8243853151321817,0.4829809130972914,0
0.5521636872378908,0.03315353635905427,0
0.29062385694903137,0.5094968614275174,1
0.8092197772181755,0.18401436545709116,0
0.19803516809389876,0.2224045805436784,1
0.12479242867659124,0.37711551566129864,1
0.2402935197365288,0.7598265048509476,1
0.9618256663618521,0.8477910332120836,0
0.8754796832630403,0.7514697439464227,0
0.9875579427751994,0.05555540803214465,0
0.9687156459329264,0.7245271479615026,0
0.9395027901181224,0.3192306663642508,0
0.7718185278835018,0.4051211465387857,0
0.4799984576732772,0.5958552284386984,0
0.2443548369482269,0.5102138415611063,1
0.11034334733349149,0.5987499937971139,1
0.16820952602699835,0.5698927283091301,1
0.04548690746553796,0.32176509924107544,1
0.4119643352224672,0.4703207702189106,0
0.6248605233267703,0.9482748332360138,0
0.1567648183805096,0.3266513373698182,1
0.5685824914390878,0.03443835558909525,0
0.5092702573418323,0.05885238658594427,0
0.6538057222206772,0.16145435131166685,0
0.2522403149355936,0.6330307830160896,1
0.3635356553029462,0.45881902774374506,1
0.05880134118447411,0.7674400536965805,1
0.9424681701647202,0.3697618206522082,0
0.23128689676553438,0.8122773811074514,1
0.6385013348694818,0.7298606626123442,0
0.20982739671925454,0.5659429331425619,1
0.07396103477017757,0.4067478888592114,1
0.3047726821234066,0.3245873326671346,1
0.03484338045248914,0.1435970973244557,1
0.4656844778242948,0.5293796420839193,0
0.11984996835088002,0.37388209360153046,1
0.5383767366580947,0.8740737354451896,1
0.2930544707984535,0.7377869144887483,1
0.18837395452389194,0.3433347238861062,1
0.41935078823928407,0.16330618696356747,0
0.9435279263499337,0.9258203590515719,0
0.7058230128255727,0.15201162664240853,0
0.8328406124414814,0.9227040422373676,0
0.45721205523991104,0.7722113588088602,1
0.7733184994367068,0.10354315851868812,0
0.7459301640771568,0.9013308970623117,0
0.014573681285333095,0.12289745081066994,1
0.5403257456349176,0.9560613022881712,1
0.7130878119687455,0.5318263346922883,0
0.7314880795700119,0.5047088819487907,0
0.8892155866103826,0.21744250813208033,0
0.9851814282022379,0.3119733498210321,0
0.5208938223843466,0.8674388221352423,1
0.3113231662923158,0.21415158438680992,0
0.2596070731177187,0.9400847307188545,1
0.9027608583306097,0.04424791594751154,0
0.19217346044082673,0.2348324085863821,1
0.022737442133750396,0.6844283522878575,1
0.709324363344148,0.06124836449116944,0
0.031497843349865384,0.8398988146169757,1
0.3400071032977675,0.1819740682812242,0
0.1143648305895737,0.786000526464703,1
0.5069035819040819,0.34694778708416896,0
0.9539896967852423,0.011238107650639817,0
0.2570096211390773,0.881303368621563,1
0.0494014797779343,0.5952609967439748,1
0.1870693607412276,0.6362683388816862,1
0.07966921721104925,0.34252282444641036,1
0.05452931642201275,0.03976264468435253,1
0.19267062869249008,0.41200544798390626,1
0.7944018029392328,0.2382837347534318,0
0.7971770781019011,0.9285502820119708,0
0.7143976997812129,0.03705163419539459,0
0.6013343386576441,0.2562793453453419,0
0.003330785107816925,0.7787531109542251,1
0.5394395608526656,0.9342769124241376,1
0.7778589089422479,0.3137203294690927,0
0.2566576561727668,0.913407854728248,1
0.3233308905941462,0.29262511411239234,0
0.21218468883606878,0.666081867531264,1
0.08150880281271289,0.9838443027881406,1
0.7433186851702891,0.11209114684889843,0
0.44975611531259585,0.7459610984658847,1
0.8496670669002633,0.3720326648895049,0
0.11433981466996612,0.19291230279829852,1
0.8816164059315842,0.7749344745551997,0
0.43545553061635023,0.5472160377224398,0
0.1787700129771127,0.5906649344116424,1
0.9910472767804948,0.18151547718497374,0
0.9253195903748633,0.5256998923161796,0
0.23236426700868418,0.8187946088340693,1
0.17025966722545904,0.966341903395471,1
0.7987458054997432,0.42837949300952727,0
0.6459175235303244,0.42380331438043684,0
0.12044464731956561,0.8064309784751914,1
0.0013516644536918365,0.43130707339902685,1
0.8211288701701306,0.9448740661240113,0
0.2882581695735438,0.4206181548564798,1
0.5580442374574195,0.8422522250517684,0
0.3395013924973659,0.6510494457866498,1
0.3376069950128673,0.515952852107844,1
0.2876216465033933,0.5099630458447969,1
0.5296053922785212,0.17100403952127796,0
0.7362949365035981,0.3552123501112773,0
0.42957637648621694,0.7572844477106452,1
0.7841578317973043,0.8707358322932276,0
0.8787130946277218,0.8825385731708624,0
0.15039606978127384,0.8842015764617603,1
0.6656435121335506,0.682272486174912,0
0.6916928926795274,0.10676964661951216,0
0.8663597331215395,0.11818744850109597,0
0.1709330515318629,0.8387731927613512,1
0.9598764750819523,0.5304434928001621,0
0.6148083240546636,0.2534894277391585,0
0.43506086028938995,0.3520726864731172,0
0.10802829798617009,0.8487556515706159,1
0.8920719288311527,0.20353427410287372,0
0.4738071071999731,0.26111749392866157,0
0.907560635887303,0.9482025637040479,0
0.2982911248971364,0.21354230576589017,0
0.3119559534706007,0.8815512156260924,1
0.03853040891831283,0.7983753965385028,1
0.7770660973981492,0.07895219976945023,0
0.30312889775241325,0.5595202564514401,1
0.20751054124214052,0.3088957052484942,1
0.5582072440002717,0.3769683059652752,0
0.8481636343231894,0.1452375485630064,0
0.96704931892067,0.8054824396674601,0
0.927025330524038,0.34930086974311203,0
0.5434932106656709,0.14448209667652245,0
0.9021199362825956,0.17040863744395307,0
0.37715668142741177,0.19425217017828988,0
0.08084941270199808,0.48705310645729516,1
0.8534635509420424,0.6564337058875027,0
0.3182853041594259,0.6595725033179755,1
0.5281529212057617,0.2179308980375224,0
0.43518116656371053,0.7686019386244736,1
0.6507440505738818,0.9273553174396201,0
0.29328656401219044,0.31586814403890207,1
0.8343891558739633,0.08989915390601377,0
0.9386763621228648,0.17104757369099655,0
0.33011579503545385,0.746277040123866,1
0.6169726603769556,0.10315546855737967,0
0.6841145821436826,0.8705878176841718,0
0.5426867969580834,0.10811307440485929,0
0.40611179785818086,0.4070768111969997,0
0.2144218645540802,0.030694477119575292,0
0.8127597795078921,0.02450521257737215,0
0.12759855961127808,0.10656384826021825,1
0.056826881911541505,0.5221116418790703,1
0.28984379508336855,0.162551939655738,0
0.08458495500428154,0.23082829171566355,1
0.08896848418973924,0.36944564760169474,1
0.34230641669606676,0.9007514146516818,1
0.20871758802505214,0.7489079040067702,1
0.07846280050575805,0.2087133322894661,1
0.6714577197537854,0.49258806342924755,0
0.014757646116977496,0.15042155521179446,1
0.4437301535361722,0.7449314237968809,1
0.05826871730647343,0.1662727497383656,1
0.848095948687416,0.6876505919007447,0
0.37155946567166287,0.42436421529009594,0
0.8098491852771239,0.7399757637680106,0
0.20769328660730357,0.32868206727986515,1
0.9684954381789617,0.9029658364840318,0
0.9716991958025366,0.6347664582014121,0
0.2093765280113732,0.1569292798173786,1
0.6202386265470591,0.23281011880248692,0
0.0004642084455251938,0.17520165242234575,1
0.40208264369306757,0.9569729190662798,1
0.7756484389147384,0.865045296890784,0
0.6045957824839083,0.4729836008338909,0
0.6506125011547377,0.004037967323261449,0
0.15457792588545383,0.05654565726941241,1
0.7280396750749897,0.2998555854461221,0
0.30733977094789855,0.7968314851357958,1
0.743769656001156,0.24159211428710925,0
0.25902973373017524,0.5723520973839102,1
0.4087321530448442,0.5056112064099538,0
0.7584946177301777,0.7886706199754381,0
0.6057873913891519,0.7622454798226241,0
0.9599101842430415,0.22771042834401145,0
0.02156524292393136,0.5935199245418885,1
0.35357675926514687,0.7817172243532746,1
0.9963573872293351,0.4583651456807526,0
0.044532308304556234,0.6205815767263996,1
0.9152185515371116,0.2869307202607977,0
0.8144045022191767,0.8114063931505666,0
0.7590402471978214,0.9402919559128033,0
0.2888119856028373,0.214618196791999,0
0.9086217091547802,0.6195050632568968,0
0.7421302955114857,0.42151885137657474,0
0.09777100061112465,0.8392665187117232,1
0.45494104500148747,0.4064839613032828,0
0.21071529498774721,0.9093213297986408,1
0.7840271934460618,0.9580224411179801,0
0.3429301268183055,0.7751877627944863,1
0.8452321949197462,0.8011970633932287,0
0.27373421805089526,0.875983042250032,1
0.6201540383176396,0.5482493990899605,0
0.3584882828435745,0.12977001826596168,0
0.8223284244736958,0.09986860494167471,0
0.4996097730613892,0.6189044721608549,0
0.3584775609377838,0.15631984300160973,0
0.9678464434450066,0.7024061466551899,0
0.543527447786344,0.5870078585839582,0
0.7632101274181234,0.9077504370202796,0
0.6436864570362345,0.6514077312410361,0
0.6334313454498431,0.11380263171308158,0
0.4332627020116049,0.5276473205010225,0
0.1194640651345883,0.6615649897481884,1
0.873736558276579,0.2878081749916639,0
0.6342006543002588,0.5609225465718687,0
0.7803934353967465,0.8246177056168421,0
0.27327060791381375,0.8256314471452249,1
0.842532845934342,0.05882141191428092,0
0.33273900410876134,0.9304760748820612,1
0.4841513292023737,0.6442809107470222,0
0.5116903273686264,0.11496762699734087,0
0.49474427281703603,0.9320787372170881,1
